"fipstate","naics","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000","censtate"
"72","33142/","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","331421","A",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","331422","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3315//","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33152/","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","331521","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332///",,5864,27099,115862,300,,219,770,5342,131,,282,916,3791,40,,771,3017,13000,55,,1329,5847,24176,46,,1579,7794,30479,22,,543,4770,19354,3,,1141,3985,19720,3,,0,0,0,0,,0,0,0,0,"06"
"72","3321//",,141,534,2372,12,"D",0,0,0,3,"D",0,0,0,1,,79,314,1434,6,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33211/",,141,534,2372,12,"D",0,0,0,3,"D",0,0,0,1,,79,314,1434,6,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332111","B",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332114","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332116",,86,312,1426,8,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3322//",,244,922,3296,9,"D",0,0,0,3,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33221/",,244,922,3296,9,"D",0,0,0,3,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332211","B",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332212",,144,408,1122,6,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332213","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3323//",,3829,16438,71923,182,,140,465,2911,86,"D",0,0,0,28,,333,1234,5343,24,,685,2773,11192,25,,993,3991,17085,14,"D",0,0,0,2,,1141,3985,19720,3,,0,0,0,0,,0,0,0,0,"06"
"72","33231/",,718,3649,15758,25,"D",0,0,0,10,"D",0,0,0,2,,0,0,0,0,,163,729,2615,6,,416,1981,9016,6,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332311",,33,128,593,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332312",,648,3393,14376,19,"D",0,0,0,6,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,4,,416,1981,9016,6,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332313",,37,128,789,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33232/",,3111,12789,56165,157,"D",0,0,0,76,"D",0,0,0,26,,333,1234,5343,24,,522,2044,8577,19,,577,2010,8069,8,"D",0,0,0,1,,1141,3985,19720,3,,0,0,0,0,,0,0,0,0,"06"
"72","332321",,1334,4804,21840,54,,31,89,836,19,"D",0,0,0,8,"D",0,0,0,11,,296,1194,4741,11,,316,1124,4433,4,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","332322",,603,2280,9534,53,,49,207,979,25,"D",0,0,0,10,,167,667,2789,11,,112,534,2330,4,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332323",,1174,5705,24791,50,"D",0,0,0,32,"D",0,0,0,8,"D",0,0,0,2,,114,316,1506,4,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
"72","3324//",,418,3405,12036,16,"D",0,0,0,4,"D",0,0,0,1,,70,266,1006,5,,93,553,2299,3,,239,2497,8335,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33241/","A",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332410","A",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33243/","E",0,0,0,15,"D",0,0,0,4,,0,0,0,0,,70,266,1006,5,,93,553,2299,3,,239,2497,8335,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332431",,296,2832,9401,10,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,2,,93,553,2299,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332439","C",0,0,0,5,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3325//","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33251/","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332510","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3326//","B",0,0,0,6,,3,6,234,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33261/","B",0,0,0,6,,3,6,234,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332612","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332618","B",0,0,0,4,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3327//",,299,1172,5158,31,"D",0,0,0,16,"D",0,0,0,4,,78,268,1224,6,,104,405,1827,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33271/",,82,283,1282,12,"D",0,0,0,8,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332710",,82,283,1282,12,"D",0,0,0,8,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33272/",,217,889,3876,19,"D",0,0,0,8,"D",0,0,0,4,"D",0,0,0,4,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332721",,183,770,3362,13,"D",0,0,0,5,"D",0,0,0,2,,40,158,679,3,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332722",,34,119,514,6,"D",0,0,0,3,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3328//",,170,985,3855,13,"D",0,0,0,6,,0,0,0,0,"D",0,0,0,3,,111,743,2765,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33281/",,170,985,3855,13,"D",0,0,0,6,,0,0,0,0,"D",0,0,0,3,,111,743,2765,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332812",,54,367,1551,6,"D",0,0,0,4,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332813",,116,618,2304,7,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3329//",,686,3394,15888,29,,16,68,1226,9,"D",0,0,0,4,,120,452,1884,8,,187,913,4125,5,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33291/","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332919","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33299/","F",0,0,0,28,"D",0,0,0,8,"D",0,0,0,4,,120,452,1884,8,,187,913,4125,5,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332992","A",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332994","B",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332996","C",0,0,0,3,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332997","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","332999","E",0,0,0,21,"D",0,0,0,7,"D",0,0,0,3,"D",0,0,0,5,,187,913,4125,5,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333///",,1009,5803,26601,49,,35,132,889,25,"D",0,0,0,8,,88,454,1942,6,,93,540,2458,3,,161,891,3759,3,,323,2056,9242,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","3331//","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33313/","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333132","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3332//","A",0,0,0,3,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33329/","A",0,0,0,3,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333294","A",0,0,0,3,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3333//","A",0,0,0,3,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33331/","A",0,0,0,3,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333319","A",0,0,0,3,"D",0,0,0,1,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3334//",,283,1631,6785,16,,16,59,348,8,"D",0,0,0,3,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33341/",,283,1631,6785,16,,16,59,348,8,"D",0,0,0,3,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333411","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333412","A",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333414","A",0,0,0,4,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333415",,199,1349,5647,9,"D",0,0,0,4,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3335//",,180,1174,5483,18,,16,69,475,12,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33351/",,180,1174,5483,18,,16,69,475,12,"D",0,0,0,1,"D",0,0,0,2,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333511","B",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333512","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333513","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333514",,85,699,3137,10,"D",0,0,0,7,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333515","A",0,0,0,2,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3339//",,516,2841,13712,8,"D",0,0,0,1,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","33391/","B",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333911","B",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33392/","C",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333922","C",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333924","A",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33399/","E",0,0,0,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","333993","A",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","333999","E",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","334///",,8552,65962,282431,51,"D",0,0,0,13,"D",0,0,0,1,"D",0,0,0,4,"D",0,0,0,7,,383,2352,7622,5,,2151,12569,52659,11,,2632,16504,75292,7,"D",0,0,0,1,"D",0,0,0,2,"06"
"72","3341//","G",0,0,0,5,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","33411/","G",0,0,0,5,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","334111","A",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334119","G",0,0,0,3,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","3342//","G",0,0,0,5,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","33422/","G",0,0,0,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","334220","G",0,0,0,4,"D",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,"06"
"72","33429/","C",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334290","C",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3343//","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33431/","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334310","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3344//",,2753,19183,79323,19,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,95,395,1733,3,"D",0,0,0,2,"D",0,0,0,7,,1120,8528,37145,3,,0,0,0,0,,0,0,0,0,"06"
"72","33441/",,2753,19183,79323,19,"D",0,0,0,3,,0,0,0,0,"D",0,0,0,1,,95,395,1733,3,"D",0,0,0,2,"D",0,0,0,7,,1120,8528,37145,3,,0,0,0,0,,0,0,0,0,"06"
"72","334411","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334412","E",0,0,0,2,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","334413","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334414","B",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334415","C",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334416","E",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","334417","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334418","E",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334419",,1168,7698,34334,5,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","3345//","H",0,0,0,17,"D",0,0,0,4,,0,0,0,0,"D",0,0,0,1,,69,405,1638,3,"D",0,0,0,3,"D",0,0,0,1,,1512,7976,38147,4,"D",0,0,0,1,,0,0,0,0,"06"
"72","33451/","H",0,0,0,17,"D",0,0,0,4,,0,0,0,0,"D",0,0,0,1,,69,405,1638,3,"D",0,0,0,3,"D",0,0,0,1,,1512,7976,38147,4,"D",0,0,0,1,,0,0,0,0,"06"
"72","334510","G",0,0,0,13,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,69,405,1638,3,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,"06"
"72","334512","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334513","E",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,"06"
"72","334519","B",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","3346//","A",0,0,0,3,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","33461/","A",0,0,0,3,"D",0,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334611","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334612","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","334613","A",0,0,0,1,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,"06"
"72","335///",,6943,38104,166944,44,"D",0,0,0,6,"D",0,0,0,1,"D",0,0,0,7,,300,1733,7093,9,,221,957,3805,3,,1375,7564,34101,8,,1806,10583,45286,6,,2095,11366,51433,3,"D",0,0,0,1,"06"
"72","3351//",,783,4753,19016,8,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,"06"
