"uscode","naics","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000"
"98","561720",,866175,3098227,12966950,49530,,44796,149906,908302,28381,,54852,173944,732498,8323,,78836,276622,1161121,5808,,121821,430569,1791206,4079,,101255,355730,1475001,1486,,147123,501403,2050967,954,,105399,392803,1583212,307,,89403,341713,1367145,132,,122690,475537,1897498,60
"98","56173/",,423474,2061304,11103071,74208,,68218,252036,2247611,55380,,64299,268011,1484193,9926,,67193,319585,1693480,5054,,79093,404917,2059393,2666,,52825,277553,1312837,770,,46644,252958,1168318,334,"D",0,0,0,48,"D",0,0,0,19,"D",0,0,0,11
"98","561730",,423474,2061304,11103071,74208,,68218,252036,2247611,55380,,64299,268011,1484193,9926,,67193,319585,1693480,5054,,79093,404917,2059393,2666,,52825,277553,1312837,770,,46644,252958,1168318,334,"D",0,0,0,48,"D",0,0,0,19,"D",0,0,0,11
"98","56174/",,45685,208166,949830,8307,,9427,36021,188766,5734,,9367,40200,180555,1426,,9149,40562,183647,696,,10378,54603,242170,367,,4293,20542,89135,67,"D",0,0,0,15,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","561740",,45685,208166,949830,8307,,9427,36021,188766,5734,,9367,40200,180555,1426,,9149,40562,183647,696,,10378,54603,242170,367,,4293,20542,89135,67,"D",0,0,0,15,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","56179/",,45258,246830,1185184,9658,,10364,47446,301115,7070,,9419,47791,219551,1459,,9735,55835,249856,731,,8879,50810,228204,316,,4166,26542,115525,61,,2695,18406,70933,21,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","561790",,45258,246830,1185184,9658,,10364,47446,301115,7070,,9419,47791,219551,1459,,9735,55835,249856,731,,8879,50810,228204,316,,4166,26542,115525,61,,2695,18406,70933,21,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","5619//",,346924,2374863,9677308,21115,,20130,168064,841359,12474,,20834,168113,719564,3156,,31582,267494,1119678,2324,,51027,424413,1735937,1689,,50538,331695,1315858,722,,84638,417417,1637701,576,,43714,288127,1215878,132,,20097,142913,541561,29,,24364,166627,549772,13
"98","56191/",,50614,285564,1245773,1915,,1509,10832,57347,884,"D",0,0,0,283,,3438,22312,95888,248,,8246,48280,213915,262,,9155,49969,218936,130,,12697,73883,320884,83,,6552,38934,161247,20,,2179,15749,64087,3,"D",0,0,0,2
"98","561910",,50614,285564,1245773,1915,,1509,10832,57347,884,"D",0,0,0,283,,3438,22312,95888,248,,8246,48280,213915,262,,9155,49969,218936,130,,12697,73883,320884,83,,6552,38934,161247,20,,2179,15749,64087,3,"D",0,0,0,2
"98","56192/",,67763,541348,2156593,4354,,4293,38384,194528,2686,"D",0,0,0,657,,5990,58217,235384,447,,9805,91637,384513,330,,8210,73569,294939,119,,10304,82395,308036,70,,9734,60338,237047,29,,6683,46813,166702,11,"D",0,0,0,5
"98","561920",,67763,541348,2156593,4354,,4293,38384,194528,2686,"D",0,0,0,657,,5990,58217,235384,447,,9805,91637,384513,330,,8210,73569,294939,119,,10304,82395,308036,70,,9734,60338,237047,29,,6683,46813,166702,11,"D",0,0,0,5
"98","56199/",,228547,1547951,6274942,14846,,14328,118848,589484,8904,,14595,115062,492274,2216,,22154,186965,788406,1629,,32976,284496,1137509,1097,,33173,208157,801983,473,,61637,261139,1008781,423,,27428,188855,817584,83,,11235,80351,310772,15,,11021,104078,328149,6
"98","561990",,228547,1547951,6274942,14846,,14328,118848,589484,8904,,14595,115062,492274,2216,,22154,186965,788406,1629,,32976,284496,1137509,1097,,33173,208157,801983,473,,61637,261139,1008781,423,,27428,188855,817584,83,,11235,80351,310772,15,,11021,104078,328149,6
"98","562///",,300580,2761478,11635017,17698,,14946,93580,538652,8259,,22084,155601,678627,3329,,35065,278804,1190131,2583,,67727,607665,2562559,2189,,54693,535465,2201253,806,,65854,665393,2753674,451,,19899,198662,808838,63,,8107,75588,287424,12,,12205,150720,613859,6
"98","5621//",,141892,1285826,5387420,7684,,6674,39699,223367,3580,,9369,61942,270028,1416,,14747,111557,476158,1081,,28253,246505,1019996,914,,26806,257329,1055696,387,,39326,400889,1656434,262,,11513,125098,508480,38,"D",0,0,0,4,"D",0,0,0,2
"98","56211/",,141892,1285826,5387420,7684,,6674,39699,223367,3580,,9369,61942,270028,1416,,14747,111557,476158,1081,,28253,246505,1019996,914,,26806,257329,1055696,387,,39326,400889,1656434,262,,11513,125098,508480,38,"D",0,0,0,4,"D",0,0,0,2
"98","562111",,125958,1141809,4770747,6374,,5503,32075,179811,2897,,7728,49845,215916,1170,,12326,91447,389520,903,,24084,203187,850487,779,,23620,227104,926061,338,,36822,377438,1552576,246,,10671,117906,479115,35,"D",0,0,0,4,"D",0,0,0,2
"98","562112",,8609,86580,366471,500,,365,3132,19161,199,"D",0,0,0,102,,1067,10020,43351,78,,2385,28240,108080,78,,1902,18041,77821,31,,1604,15748,70115,10,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","562119",,7325,57437,250202,810,,806,4492,24395,484,"D",0,0,0,144,,1354,10090,43287,100,,1784,15078,61429,57,,1284,12184,51814,18,,900,7703,33743,6,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","5622//",,59280,598330,2485051,2917,,1970,14352,78884,1043,,3837,31128,128835,570,,7410,68359,281703,552,,14249,140474,586350,461,,12997,143206,590154,192,,11794,125339,513584,81,,5115,50190,208817,15,,1908,25282,96724,3,,0,0,0,0
"98","56221/",,59280,598330,2485051,2917,,1970,14352,78884,1043,,3837,31128,128835,570,,7410,68359,281703,552,,14249,140474,586350,461,,12997,143206,590154,192,,11794,125339,513584,81,,5115,50190,208817,15,,1908,25282,96724,3,,0,0,0,0
"98","562211",,16526,183719,760437,572,,353,2579,19307,210,,560,4710,18835,83,,1217,10677,43907,91,,3333,37104,153808,105,,3496,36861,146508,51,,3230,41151,174003,21,"D",0,0,0,9,"D",0,0,0,2,,0,0,0,0
"98","562212",,34968,323878,1361502,1913,,1280,9415,46200,647,,2796,22924,95834,412,,5378,49785,206123,400,,9005,81939,337767,295,,6956,68402,298725,102,,7487,71733,296552,52,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0
"98","562213",,3359,45488,169091,140,,104,730,4233,58,,123,776,3223,18,"D",0,0,0,12,,1012,13666,51240,29,,1215,21246,73283,19,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","562219",,4427,45245,194021,292,,233,1628,9144,128,,358,2718,10943,57,"D",0,0,0,49,,899,7765,43535,32,,1330,16697,71638,20,"D",0,0,0,5,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","5629//",,99408,877322,3762546,7097,,6302,39529,236401,3636,,8878,62531,279764,1343,,12908,98888,432270,950,,25225,220686,956213,814,,14890,134930,555403,227,,14734,139165,583656,108,,3271,23374,91541,10,"D",0,0,0,5,"D",0,0,0,4
"98","56291/",,57801,551902,2378880,2647,,1770,14138,99883,1084,,3031,24346,111719,454,,5939,47058,209115,432,,14190,126391,560289,458,,9165,86797,362836,138,,9272,85305,367815,67,,2075,11633,47938,6,"D",0,0,0,4,"D",0,0,0,4
"98","562910",,57801,551902,2378880,2647,,1770,14138,99883,1084,,3031,24346,111719,454,,5939,47058,209115,432,,14190,126391,560289,458,,9165,86797,362836,138,,9272,85305,367815,67,,2075,11633,47938,6,"D",0,0,0,4,"D",0,0,0,4
"98","56292/",,12744,100815,398197,831,"D",0,0,0,379,,1176,7792,33496,175,,1609,11964,48207,119,,3479,28647,117753,109,,1889,16097,58899,29,,2498,22766,80847,17,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0
"98","562920",,12744,100815,398197,831,"D",0,0,0,379,,1176,7792,33496,175,,1609,11964,48207,119,,3479,28647,117753,109,,1889,16097,58899,29,,2498,22766,80847,17,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0
"98","56299/",,28863,224605,985469,3619,"D",0,0,0,2173,,4671,30393,134549,714,,5360,39866,174948,399,,7556,65648,278171,247,,3836,32036,133668,60,,2964,31094,134994,24,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","562991",,23875,182448,797003,3115,"D",0,0,0,1867,,4114,26597,117388,628,,4544,33278,145725,341,,6587,54840,228557,215,,2927,25015,102880,46,,2000,21856,97605,17,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","562998",,4988,42157,188466,504,"D",0,0,0,306,,557,3796,17161,86,,816,6588,29223,58,,969,10808,49614,32,,909,7021,30788,14,,964,9238,37389,7,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","61----",,2701675,17367685,71961852,73701,,54110,295692,1644753,34326,,77052,371328,1540553,11519,,136055,670724,2753588,9901,,317608,1688050,6825743,10238,,281403,1690180,6825958,4078,,341233,2291769,9376301,2273,,224986,1359906,5654136,637,,265743,1374576,5642394,378,,1003485,7625460,31698426,351
"98","611///",,2701675,17367685,71961852,73701,,54110,295692,1644753,34326,,77052,371328,1540553,11519,,136055,670724,2753588,9901,,317608,1688050,6825743,10238,,281403,1690180,6825958,4078,,341233,2291769,9376301,2273,,224986,1359906,5654136,637,,265743,1374576,5642394,378,,1003485,7625460,31698426,351
"98","6111//",,793638,4636952,18892435,20894,,7452,36138,263176,3879,,17441,76112,303620,2566,,52496,250367,990399,3698,,197594,1035114,4122339,6189,,198510,1147914,4630899,2867,,215483,1430002,5864260,1462,,63716,411050,1690564,188,,21618,129502,524999,33,,19328,120753,502179,12
"98","61111/",,793638,4636952,18892435,20894,,7452,36138,263176,3879,,17441,76112,303620,2566,,52496,250367,990399,3698,,197594,1035114,4122339,6189,,198510,1147914,4630899,2867,,215483,1430002,5864260,1462,,63716,411050,1690564,188,,21618,129502,524999,33,,19328,120753,502179,12
"98","611110",,793638,4636952,18892435,20894,,7452,36138,263176,3879,,17441,76112,303620,2566,,52496,250367,990399,3698,,197594,1035114,4122339,6189,,198510,1147914,4630899,2867,,215483,1430002,5864260,1462,,63716,411050,1690564,188,,21618,129502,524999,33,,19328,120753,502179,12
"98","6112//",,95015,669039,2657285,931,,260,1934,19120,162,,406,3001,12378,58,,1370,11072,41933,95,,6646,43655,176655,194,,14926,96639,351967,212,,18986,124563,503656,126,,20091,111399,460560,58,,11398,58343,240524,19,,20932,218433,850492,7
"98","61121/",,95015,669039,2657285,931,,260,1934,19120,162,,406,3001,12378,58,,1370,11072,41933,95,,6646,43655,176655,194,,14926,96639,351967,212,,18986,124563,503656,126,,20091,111399,460560,58,,11398,58343,240524,19,,20932,218433,850492,7
"98","611210",,95015,669039,2657285,931,,260,1934,19120,162,,406,3001,12378,58,,1370,11072,41933,95,,6646,43655,176655,194,,14926,96639,351967,212,,18986,124563,503656,126,,20091,111399,460560,58,,11398,58343,240524,19,,20932,218433,850492,7
"98","6113//",,1403085,9629010,40128148,3377,,1527,12385,68841,843,,1825,13935,58176,277,,3550,23965,107764,256,,12245,79718,330882,381,,19117,126473,527708,266,,62149,395634,1628813,379,,121369,665647,2773003,332,,225483,1113981,4631405,315,,955820,7197272,30001556,328
"98","61131/",,1403085,9629010,40128148,3377,,1527,12385,68841,843,,1825,13935,58176,277,,3550,23965,107764,256,,12245,79718,330882,381,,19117,126473,527708,266,,62149,395634,1628813,379,,121369,665647,2773003,332,,225483,1113981,4631405,315,,955820,7197272,30001556,328
"98","611310",,1403085,9629010,40128148,3377,,1527,12385,68841,843,,1825,13935,58176,277,,3550,23965,107764,256,,12245,79718,330882,381,,19117,126473,527708,266,,62149,395634,1628813,379,,121369,665647,2773003,332,,225483,1113981,4631405,315,,955820,7197272,30001556,328
"98","6114//",,58275,591722,2375267,7285,,7442,61173,304033,5017,,6258,56480,228410,945,,8658,83996,339206,642,,15050,143699,568869,498,,7966,80296,313573,118,,7309,75685,294841,51,,3578,53834,226452,11,,2014,36559,99883,3,,0,0,0,0
"98","61141/",,8269,48465,202952,474,,344,2419,11693,189,,400,2794,11466,62,,1078,8028,30883,78,,3327,18783,80694,109,,1574,9528,38729,24,,1546,6913,29487,12,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","611410",,8269,48465,202952,474,,344,2419,11693,189,,400,2794,11466,62,,1078,8028,30883,78,,3327,18783,80694,109,,1574,9528,38729,24,,1546,6913,29487,12,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","61142/",,26749,285157,1116838,2914,,2651,20833,100232,1858,"D",0,0,0,411,,4266,40107,153603,316,,7119,79701,302621,236,,4185,44409,169263,62,,3727,46924,181688,26,,1299,24586,99726,4,"D",0,0,0,1,,0,0,0,0
"98","611420",,26749,285157,1116838,2914,,2651,20833,100232,1858,"D",0,0,0,411,,4266,40107,153603,316,,7119,79701,302621,236,,4185,44409,169263,62,,3727,46924,181688,26,,1299,24586,99726,4,"D",0,0,0,1,,0,0,0,0
"98","61143/",,23257,258100,1055477,3897,,4447,37921,192108,2970,"D",0,0,0,472,,3314,35861,154720,248,,4604,45215,185554,153,,2207,26359,105581,32,,2036,21848,83666,13,,2279,29248,126726,7,"D",0,0,0,2,,0,0,0,0
"98","611430",,23257,258100,1055477,3897,,4447,37921,192108,2970,"D",0,0,0,472,,3314,35861,154720,248,,4604,45215,185554,153,,2207,26359,105581,32,,2036,21848,83666,13,,2279,29248,126726,7,"D",0,0,0,2,,0,0,0,0
"98","6115//",,84048,553922,2334620,7076,,6217,38513,196329,3563,,10094,58353,243166,1499,,14598,84295,359125,1091,,18358,113716,469189,627,,12572,101667,422749,188,,12013,91961,372691,82,,7294,51448,214138,22,,2902,13969,57233,4,,0,0,0,0
"98","61151/",,84048,553922,2334620,7076,,6217,38513,196329,3563,,10094,58353,243166,1499,,14598,84295,359125,1091,,18358,113716,469189,627,,12572,101667,422749,188,,12013,91961,372691,82,,7294,51448,214138,22,,2902,13969,57233,4,,0,0,0,0
"98","611511",,10379,50204,223399,1534,,1511,6559,31547,716,,3248,14930,63873,482,,3332,16631,73183,260,,1831,9278,42594,71,"D",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","611512",,14802,114960,480049,1024,"D",0,0,0,521,,1109,6143,25774,163,,2311,13394,58609,166,,3263,19953,82619,112,,2475,29861,123391,36,,2815,27221,107763,20,,1513,11572,49662,5,"D",0,0,0,1,,0,0,0,0
"98","611513",,12207,69390,280895,1256,,1219,9062,41444,642,,1852,11591,44770,274,,2697,15111,64340,205,,3004,15032,59102,107,"D",0,0,0,16,"D",0,0,0,9,,1090,2710,10811,3,,0,0,0,0,,0,0,0,0
"98","611519",,46660,319368,1350277,3262,"D",0,0,0,1684,,3885,25689,108749,580,,6258,39159,162993,460,,10260,69453,284874,337,,8809,63798,267217,133,,7684,54058,224439,51,,4691,37166,153665,14,"D",0,0,0,3,,0,0,0,0
"98","6116//",,216593,845877,3704944,28988,,26324,110103,590848,17326,,35460,124118,530980,5360,,49936,171439,724139,3721,,60102,212784,904157,2098,,23448,102321,431681,357,,15236,81671,339793,110,"D",0,0,0,14,"D",0,0,0,2,,0,0,0,0
"98","61161/",,57370,179514,746074,8851,,8975,30173,144251,5295,,13025,35101,139271,1972,,14373,40387,159263,1099,,10483,33384,139352,367,,6138,25311,101947,91,"D",0,0,0,24,"D",0,0,0,3,,0,0,0,0,,0,0,0,0
"98","611610",,57370,179514,746074,8851,,8975,30173,144251,5295,,13025,35101,139271,1972,,14373,40387,159263,1099,,10483,33384,139352,367,,6138,25311,101947,91,"D",0,0,0,24,"D",0,0,0,3,,0,0,0,0,,0,0,0,0
"98","61162/",,50488,158686,747488,8940,,8004,32865,199595,6034,,9450,30647,138928,1442,,11872,32986,142149,883,,14234,40767,174198,502,,3933,10348,44076,62,"D",0,0,0,15,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","611620",,50488,158686,747488,8940,,8004,32865,199595,6034,,9450,30647,138928,1442,,11872,32986,142149,883,,14234,40767,174198,502,,3933,10348,44076,62,"D",0,0,0,15,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","61163/",,12195,47235,200063,1032,,661,3257,16500,457,,1123,4342,17928,169,,2916,11508,47419,212,,4815,15315,62217,164,,1354,5359,19951,21,,1326,7454,36048,9,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","611630",,12195,47235,200063,1032,,661,3257,16500,457,,1123,4342,17928,169,,2916,11508,47419,212,,4815,15315,62217,164,,1354,5359,19951,21,,1326,7454,36048,9,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","61169/",,96540,460442,2011319,10165,,8684,43808,230502,5540,,11862,54028,234853,1777,,20775,86558,375308,1527,,30570,123318,528390,1065,,12023,61303,265707,183,,8416,53382,216862,62,"D",0,0,0,9,"D",0,0,0,2,,0,0,0,0
"98","611691",,45159,170759,743117,4429,,3526,16735,86292,2161,,5244,18699,80383,779,,10969,31965,141809,801,,17115,48520,206151,612,,3253,13471,58870,50,"D",0,0,0,20,"D",0,0,0,5,"D",0,0,0,1,,0,0,0,0
"98","611692",,12121,43163,196456,2082,,2207,7440,38063,1311,,2965,9743,45128,445,,3106,10498,47194,234,,2034,6611,28252,74,,936,3724,17490,13,"D",0,0,0,4,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","611699",,39260,246520,1071746,3654,,2951,19633,106147,2068,,3653,25586,109342,553,,6700,44095,186305,492,,11421,68187,293987,379,,7834,44108,189347,120,,5251,35355,143892,38,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0
"98","6117//",,51021,441163,1869153,5150,,4888,35446,202406,3536,,5568,39329,163823,814,,5447,45590,191022,398,,7613,59364,253652,251,,4864,34870,147381,70,,10057,92253,372247,63,"D",0,0,0,12,"D",0,0,0,2,,7405,89002,344199,4
"98","61171/",,51021,441163,1869153,5150,,4888,35446,202406,3536,,5568,39329,163823,814,,5447,45590,191022,398,,7613,59364,253652,251,,4864,34870,147381,70,,10057,92253,372247,63,"D",0,0,0,12,"D",0,0,0,2,,7405,89002,344199,4
"98","611710",,51021,441163,1869153,5150,,4888,35446,202406,3536,,5568,39329,163823,814,,5447,45590,191022,398,,7613,59364,253652,251,,4864,34870,147381,70,,10057,92253,372247,63,"D",0,0,0,12,"D",0,0,0,2,,7405,89002,344199,4
"98","62----",,14900148,116783068,499177227,703540,,625770,5294381,28756178,327337,,1108101,8673658,39258799,166757,,1417881,11017220,49584094,105986,,1787418,13194363,58470931,60178,,1443442,9196046,39117037,20687,,2349139,14306764,59545225,15613,,1200302,8540888,34956018,3519,,1175509,9878335,39820925,1668,,3792586,36681413,149668020,1795
"98","621///",,4917156,45738714,208136533,487747,,487365,4671839,24988067,251631,,829156,7418887,34132350,125722,,874395,8693003,40057160,66226,,920349,9330510,42612272,31288,,537807,4869015,21399982,7919,,547584,4547801,19547241,3677,,285679,2359785,9739139,847,,209017,1779648,7245241,309,,225804,2068226,8415081,128
"98","6211//",,1904325,24332064,115081001,203669,,201771,2753999,15291684,105620,,325701,3737548,17697095,49596,,386560,4877075,23019863,28901,,447618,5857663,27732391,15378,,190358,2541539,11743475,2853,,143711,1904548,8629148,965,,72645,908182,3826000,216,"D",0,0,0,98,"D",0,0,0,42
"98","62111/",,1904325,24332064,115081001,203669,,201771,2753999,15291684,105620,,325701,3737548,17697095,49596,,386560,4877075,23019863,28901,,447618,5857663,27732391,15378,,190358,2541539,11743475,2853,,143711,1904548,8629148,965,,72645,908182,3826000,216,"D",0,0,0,98,"D",0,0,0,42
"98","621111",,1860432,23905402,113075968,192653,,188200,2606839,14522420,96985,,316298,3650373,17299198,48142,,378190,4797486,22668306,28269,,440828,5791475,27439865,15142,,187335,2516964,11638659,2809,"D",0,0,0,952,"D",0,0,0,214,"D",0,0,0,98,"D",0,0,0,42
"98","621112",,43893,426662,2005033,11016,,13571,147160,769264,8635,,9403,87175,397897,1454,,8370,79589,351557,632,,6790,66188,292526,236,,3023,24575,104816,44,"D",0,0,0,13,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","6212//",,750129,5765181,26806179,117812,,114357,800432,4022594,49846,,305989,2277559,10352135,45997,,240623,1943440,9023175,19002,,72030,608760,2808922,2785,,9879,84257,375368,155,,2985,25223,106530,24,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1
"98","62121/",,750129,5765181,26806179,117812,,114357,800432,4022594,49846,,305989,2277559,10352135,45997,,240623,1943440,9023175,19002,,72030,608760,2808922,2785,,9879,84257,375368,155,,2985,25223,106530,24,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1
"98","621210",,750129,5765181,26806179,117812,,114357,800432,4022594,49846,,305989,2277559,10352135,45997,,240623,1943440,9023175,19002,,72030,608760,2808922,2785,,9879,84257,375368,155,,2985,25223,106530,24,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1
"98","6213//",,485587,3144608,14025386,104171,,133647,769938,3740477,74112,,128248,821179,3599207,19928,,96329,666384,2909597,7442,,58263,410172,1770848,2079,,28502,207235,868439,409,,25007,170744,729380,164,"D",0,0,0,28,"D",0,0,0,9,,0,0,0,0
"98","62131/",,110134,602435,2724415,34173,,51658,250215,1181673,26829,,36919,212356,932959,5899,,15807,98291,422797,1269,,4028,25087,107570,157,,676,3285,15456,11,,1046,13201,63960,8,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","621310",,110134,602435,2724415,34173,,51658,250215,1181673,26829,,36919,212356,932959,5899,,15807,98291,422797,1269,,4028,25087,107570,157,,676,3285,15456,11,,1046,13201,63960,8,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","62132/",,95026,589085,2578152,18759,,24071,134845,618093,11118,,34768,203457,868710,5345,,24478,161370,701375,1920,,9192,68557,300350,343,,1983,16958,73327,30,,534,3898,16297,3,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","621320",,95026,589085,2578152,18759,,24071,134845,618093,11118,,34768,203457,868710,5345,,24478,161370,701375,1920,,9192,68557,300350,343,,1983,16958,73327,30,,534,3898,16297,3,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","62133/",,48063,301391,1349154,12971,,15337,97045,470178,10961,,7190,47109,203147,1125,,7122,46811,204008,526,,7701,51264,215636,257,,4789,29815,126745,72,,4287,22530,96598,26,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0
"98","621330",,48063,301391,1349154,12971,,15337,97045,470178,10961,,7190,47109,203147,1125,,7122,46811,204008,526,,7701,51264,215636,257,,4789,29815,126745,72,,4287,22530,96598,26,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0
"98","62134/",,145356,1043719,4575363,18690,,17808,128808,659807,10709,,27498,198015,871789,4146,,33952,244447,1058882,2548,,26918,189248,816472,953,,15261,115207,472750,215,,14404,105269,445276,94,,7093,45962,193783,21,,2422,16763,56604,4,,0,0,0,0
"98","621340",,145356,1043719,4575363,18690,,17808,128808,659807,10709,,27498,198015,871789,4146,,33952,244447,1058882,2548,,26918,189248,816472,953,,15261,115207,472750,215,,14404,105269,445276,94,,7093,45962,193783,21,,2422,16763,56604,4,,0,0,0,0
"98","62139/",,87008,607978,2798302,19578,,24773,159025,810726,14495,,21873,160242,722602,3413,,14970,115465,522535,1179,,10424,76016,330820,369,,5793,41970,180161,81,,4736,25846,107249,33,"D",0,0,0,4,"D",0,0,0,4,,0,0,0,0
"98","621391",,33316,222904,1051514,8433,,12783,71799,342775,5886,,12487,87026,404244,1972,,6263,47963,229449,512,,1521,14352,66770,59,,262,1764,8276,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","621399",,53692,385074,1746788,11145,,11990,87226,467951,8609,,9386,73216,318358,1441,,8707,67502,293086,667,,8903,61664,264050,310,,5531,40206,171885,77,,4736,25846,107249,33,"D",0,0,0,4,"D",0,0,0,4,,0,0,0,0
"98","6214//",,593462,5243042,21804181,25324,,14796,143417,745635,7916,,34592,295831,1233668,5055,,73965,631375,2606364,5327,,142347,1171253,4822650,4701,,93651,756633,3080973,1382,,107499,873306,3588386,724,,52859,495259,2000753,158,"D",0,0,0,44,"D",0,0,0,17
"98","62141/",,18621,121500,502344,1905,,1836,10264,45034,852,,3322,19762,83164,497,,4652,29809,121527,343,,4881,32130,132455,172,,1989,15208,61130,30,"D",0,0,0,10,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","621410",,18621,121500,502344,1905,,1836,10264,45034,852,,3322,19762,83164,497,,4652,29809,121527,343,,4881,32130,132455,172,,1989,15208,61130,30,"D",0,0,0,10,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","62142/",,152596,1032741,4232381,7216,,4692,34330,166189,2519,,9653,64227,266894,1410,,18915,124583,507729,1368,,35810,242646,992413,1173,,32238,226480,902016,467,"D",0,0,0,239,"D",0,0,0,30,"D",0,0,0,9,"D",0,0,0,1
"98","621420",,152596,1032741,4232381,7216,,4692,34330,166189,2519,,9653,64227,266894,1410,,18915,124583,507729,1368,,35810,242646,992413,1173,,32238,226480,902016,467,"D",0,0,0,239,"D",0,0,0,30,"D",0,0,0,9,"D",0,0,0,1
"98","62149/",,422245,4088801,17069456,16203,,8268,98823,534412,4545,,21617,211842,883610,3148,,50398,476983,1977108,3616,,101656,896477,3697782,3356,,59424,514945,2117827,885,,71289,632930,2597548,475,,42463,425899,1715838,127,,23801,276439,1163096,35,,43329,554463,2382235,16
"98","621491",,48389,489385,2018229,762,"D",0,0,0,166,,882,13636,56103,123,,1559,19246,78008,114,,4437,43245,174199,136,,5174,50032,203742,77,,15727,144624,602080,100,,10283,86591,350393,31,"D",0,0,0,15,,0,0,0,0
"98","621492",,63757,589661,2360502,3074,,558,9586,44670,308,,3289,33299,127822,464,,14832,136128,539683,1025,,32819,297967,1193187,1117,,8534,76002,300840,139,,2405,20806,88030,17,,1320,15873,66270,4,,0,0,0,0,,0,0,0,0
"98","621493",,56521,543465,2387114,3038,"D",0,0,0,901,,3634,44438,200180,519,,9843,113572,506481,704,,22103,195217,847850,715,,9958,87423,362262,153,,5289,44296,180419,35,,3627,36461,142720,10,"D",0,0,0,1,,0,0,0,0
"98","621498",,253578,2466290,10303611,9329,,6095,64104,327647,3170,,13812,120469,499505,2042,,24164,208037,852936,1773,,42297,360048,1482546,1388,,35758,301488,1250983,516,,47868,423204,1727019,323,,27233,286974,1156455,82,,13022,147503,624285,19,,43329,554463,2382235,16
"98","6215//",,181314,1942122,8247536,10357,,9543,118630,621744,5411,,12382,138112,625949,1873,,18890,220227,1006421,1399,,32938,345746,1559616,1071,,22802,241634,1053290,340,,23730,226678,925104,156,,24386,237306,932730,70,,14802,166167,618749,21,,21841,247622,903933,16
"98","62151/",,181314,1942122,8247536,10357,,9543,118630,621744,5411,,12382,138112,625949,1873,,18890,220227,1006421,1399,,32938,345746,1559616,1071,,22802,241634,1053290,340,,23730,226678,925104,156,,24386,237306,932730,70,,14802,166167,618749,21,,21841,247622,903933,16
"98","621511",,114316,1169544,4760157,5173,,5171,52833,269323,2854,,5749,55842,260037,876,,7907,84338,397625,588,,14548,138955,623324,467,,12375,124733,518395,182,,17199,156426,606817,114,,20743,201476,793361,60,"D",0,0,0,18,"D",0,0,0,14
"98","621512",,66998,772578,3487379,5184,,4372,65797,352421,2557,,6633,82270,365912,997,,10983,135889,608796,811,,18390,206791,936292,604,,10427,116901,534895,158,,6531,70252,318287,42,,3643,35830,139369,10,"D",0,0,0,3,"D",0,0,0,2
