"98","713940",,422294,15662
"98","71395/",,81617,2259
"98","713950",,81617,2259
"98","71399/",,95246,11551
"98","713990",,95246,11551
"98","72----",,10048875,328241
"98","721///",,1696701,39041
"98","7211//",,1642067,28765
"98","72111/",,1312857,24022
"98","721110",,1312857,24022
"98","72119/",,27301,4670
"98","721191",,19454,3225
"98","721199",,7847,1445
"98","7212//",,39053,6730
"98","72121/",,39053,6730
"98","721211",,18073,3862
"98","721214",,20980,2868
"98","7213//",,15581,3546
"98","72131/",,15581,3546
"98","721310",,15581,3546
"98","722///",,8352174,289200
"98","7221//",,4000075,98249
"98","72211/",,4000075,98249
"98","722110",,4000075,98249
"98","7222//",,3463127,110141
"98","72221/",,3463127,110141
"98","722211",,3042258,85018
"98","722212",,68996,4148
"98","722213",,351873,20975
"98","7223//",,541130,22527
"98","72231/",,415991,14005
"98","722310",,415991,14005
"98","72232/",,110988,6284
"98","722320",,110988,6284
"98","72233/",,14151,2238
"98","722330",,14151,2238
"98","7224//",,347842,58283
"98","72241/",,347842,58283
"98","722410",,347842,58283
"98","81----",,5420087,855584
"98","811///",,1334875,283738
"98","8111//",,868838,204701
"98","81111/",,402913,138179
"98","811111",,319181,111638
"98","811112",,19003,6681
"98","811113",,28179,8797
"98","811118",,36550,11063
"98","81112/",,252560,45475
"98","811121",,219876,37010
"98","811122",,32684,8465
"98","81119/",,213365,21047
"98","811191",,63290,5123
"98","811192",,131863,12590
"98","811198",,18212,3334
"98","8112//",,137794,16180
"98","81121/",,137794,16180
"98","811211",,20456,4752
"98","811212",,65700,6393
"98","811213",,19783,1572
"98","811219",,31855,3463
"98","8113//",,196649,27947
"98","81131/",,196649,27947
"98","811310",,196649,27947
"98","8114//",,131594,34910
"98","81141/",,54975,10085
"98","811411",,11596,3965
"98","811412",,43379,6120
"98","81142/",,21385,8013
"98","811420",,21385,8013
"98","81143/",,3751,2479
"98","811430",,3751,2479
"98","81149/",,51483,14333
"98","811490",,51483,14333
"98","812///",,1314320,227609
"98","8121//",,529593,107446
"98","81211/",,450025,94685
"98","812111",,13726,5541
"98","812112",,413362,77916
"98","812113",,22937,11228
"98","81219/",,79568,12761
"98","812191",,29512,3013
"98","812199",,50056,9748
"98","8122//",,147132,24653
"98","81221/",,105050,18297
"98","812210",,105050,18297
"98","81222/",,42082,6356
"98","812220",,42082,6356
"98","8123//",,371240,48712
"98","81232/",,190399,30059
"98","812320",,190399,30059
"98","8129//",,266355,46798
"98","81291/",,32177,10131
"98","812910",,32177,10131
"98","81292/",,49247,6440
"98","812921",,40096,3714
"98","812922",,9151,2726
"98","81293/",,86176,13078
"98","812930",,86176,13078
"98","81299/",,98755,17149
"98","812990",,98755,17149
"98","813///",,2770892,344237
"98","8131//",,1638915,201025
"98","81311/",,1638915,201025
"98","813110",,1638915,201025
"98","8132//",,143800,17429
"98","81321/",,143800,17429
"98","813211",,51024,9244
"98","8133//",,124217,14675
"98","81331/",,124217,14675
"98","813311",,27894,2469
"98","813312",,41886,5196
"98","813319",,54437,7010
"98","8134//",,339933,32007
"98","81341/",,339933,32007
"98","813410",,339933,32007
"98","8139//",,524027,79101
"98","81391/",,120671,23208
"98","813910",,120671,23208
"98","81392/",,77456,9174
"98","813920",,77456,9174
"98","81393/",,170894,17706
"98","813930",,170894,17706
"98","81394/",,11580,3111
"98","813940",,11580,3111
"98","81399/",,143426,25902
"98","813990",,143426,25902
"98","95----",,1011496,7739
"98","99----",,32769,16698
